,0
way/1065701571-400,way/1065701571-400
way/106607138-220,way/106607138-220
way/1066153075-220,way/1066153075-220
way/1066158995-220,way/1066158995-220
way/1066402288-220,way/214146381-220
way/1066409951-220,RO21-220
way/1067248696-225,way/1067248696-225
way/1068350839-380,way/1068350839-380
way/107121899-225,way/107121899-225
way/1071504343-380,way/1071504343-380
way/107204719-220,way/107204719-220
way/107248400-380,way/107248400-380
way/1072574879-380,way/1072574879-380
way/107434290-225,FR91-225
way/107438024-380,way/202271565-380
way/107479377-220,way/1246115410-400
way/1076001174-380,way/1076001174-380
way/1076166858-225,way/1076166858-225
way/1076203260-225,FR182-225
way/107626084-400,SK3-400
way/107681459-380,way/107681459-380
way/107683818-380,way/107683818-380
way/1078532568,way/1078532568-400
way/1078532568-400,way/1078532568-400
way/108020416-380,way/108020416-380
way/108050523-220,way/80517630-380
way/108084125-225,way/108084125-225
way/108089073-225,way/108089073-225
way/108099552-400,way/85203486-400
way/1081289386-225,way/378126683-225
way/1081289679-225,way/1081289679-225
way/1081302145-220,way/943135226-380
way/108198777-220,way/228718321-400
way/108198802-220,way/228718321-400
way/108257952-220,way/108257952-220
way/108259909-220,way/48467553-220
way/108312093-220,way/104370242-400
way/1086214433-220,CH27-220
way/1086825107-380,way/1086825107-380
way/1087534882-220,way/170511092-400
way/1087785232-400,GB81-400
way/108797675-380,way/108797675-380
way/1089769599-380,way/1089769599-380
way/1089911133-380,way/1089911133-380
way/109037817-380,way/109037817-380
way/109073025-275,way/166703759-275
way/1090854835-220,way/47367769-220
way/1091109862-225,way/1091109862-225
way/109189896,way/143783006-400
way/1091984573-380,way/1091984573-380
way/109227983-225,way/24913871-225
way/1092884227-220,CH38-220
way/1093896544-380,way/1093896544-380
way/1094015892-380,way/1094015892-380
way/109463536-275,way/90547674-400
way/109588422-380,way/109588422-380
way/109730296-400,way/109730296-400
way/109756016-380,way/109756016-380
way/1097582201-400,way/1097582201-400
way/109788663-220,ES72-220
way/1097982502-380,way/1097982502-380
way/1098087457-380,way/1098087457-380
way/109817708-400,way/109817708-400
way/1098527891-220,way/1098527891-220
way/109859712-400,way/109859712-400
way/109917397-380,way/109917397-380
way/1099434374-220,way/1099434374-220
way/109993642-380,way/109993642-380
way/109997676-380,way/109997676-380
way/1100665914-380,way/1100665914-380
way/110086345-400,way/110086345-400
way/1100866837-400,way/127787669-400
way/110138220-380,way/110138220-380
way/1101832649,way/1101832649-400
way/1101832649-400,way/1101832649-400
way/1102237380-380,way/1102237380-380
way/110310021-380,way/110310021-380
way/110330925-380,way/110330925-380
way/1103579629-380,way/1103579629-380
way/110443404-400,way/110443404-400
way/110450456-400,way/110450456-400
way/110468028-225,way/110468028-225
way/1104947187-380,way/1327333163-380
way/1105061707-380,way/1105061707-380
way/110506713-220,way/110506713-220
way/110522458-225,way/110522458-225
way/110542740-225,way/110542740-225
way/110602441-225,way/98890904-400
way/110602470-225,way/110602470-225
way/110660048-380,way/110660048-380
way/1107461441-400,way/1107461441-400
way/1107961833-380,way/1107961833-380
way/111020792-220,way/111020792-220
way/111162936-400,way/111162936-400
way/111265307-225,way/111265307-225
way/111276881-225,way/111276881-225
way/111402009-220,ES145-220
way/111414142-400,way/111414142-400
way/111449797-225,way/111449797-225
way/111456385-400,way/111456385-400
way/111458307-400,way/111458307-400
way/111528318-275,way/111528318-275
way/111550033-400,way/97551523-400
way/111558550-400,way/111558550-400
way/111558561-225,way/111558561-225
way/111584995-220,way/111584995-220
way/111615226-400,way/111615226-400
way/111678830-220,way/252028146-400
way/111687967-400,way/111687967-400
way/1117128898-380,way/1117128898-380
way/111769053-225,way/111769053-225
way/1118059105-220,DE126-220
way/111816982-225,way/111816982-225
way/111973179-220,way/42861703-380
way/1120475588-400,way/1120475588-400
way/1121036738-225,way/1121036738-225
way/112145777-225,FR85-225
way/112310487-225,way/112310487-225
way/1123377073-400,way/964625644-400
way/112342683-400,way/112342683-400
way/112614319-400,way/112614319-400
way/112695048-380,way/42488850-380
way/11282314-220,way/11282314-220
way/1128250707-380,way/1128250707-380
way/11285720-380,way/11285720-380
way/112893617-400,way/112893617-400
way/112925040-225,way/112925040-225
way/113020114-225,way/111458307-400
way/113024932-225,way/105840884-400
way/113338234-225,way/113338234-225
way/1134105414-380,way/31024391-380
way/113442999-300,way/113442999-300
way/1134655722-220,way/1134655722-220
way/113546939-380,way/113546939-380
way/113568896-400,way/113568896-400
way/113570302-400,way/113570302-400
way/113578863-400,way/113578863-400
way/113757307-220,way/113757307-220
way/114018928-400,way/114018928-400
way/114082368-220,way/114082368-220
way/1141933143-400,way/1141933143-400
way/1141937282-220,way/1141933143-400
way/114254761-225,way/114254761-225
way/114318083-420,way/114318083-420
way/114319248-380,way/114319248-380
way/114336709-300,way/114336709-300
way/114355666-400,way/114355666-400
way/114359287-225,way/114359287-225
way/114363583-400,way/114363583-400
way/114414014-420,way/114414014-420
way/114659171-220,way/114659171-220
way/114661587-380,way/114661587-380
way/114669733-300,way/114669733-300
way/114730382-225,way/114730382-225
way/114845318-420,way/114845318-420
way/114931087-380,way/114931087-380
way/11500045-380,way/11500045-380
way/115277975-275,way/166703766-400
way/1153252242-275,way/1153252242-275
way/1153834517-400,way/1153834517-400
way/1154224087-225,way/1154224087-225
way/115437692-225,way/115437692-225
way/115476080-225,way/115476080-225
way/1155109902-220,way/1155109902-220
way/1155116746-220,way/53635045-220
way/1155254820-400,way/1155254820-400
way/115530033-400,way/115530033-400
way/1156161502-300,way/1156161502-300
way/115680075-400,way/115680075-400
way/115788081-330,way/172286289-330
way/115801644-220,way/115801644-220
way/1158716725,way/1158716725-380
way/1158716725-380,way/1158716725-380
way/115887437-275,way/159736514-400
way/1159141282-220,way/1159141282-220
way/1159497863-225,way/98890904-400
way/116168269-225,way/116168269-225
way/1162035523-225,way/1162035523-225
way/1164100996-220,way/651711449-400
way/1164184948-220,way/651711449-400
way/116517585-380,way/116517585-380
way/116518388-380,way/116518388-380
way/116519166-380,way/116518388-380
way/116539370-275,way/116539370-275
way/1165661175-220,way/222873301-220
way/116669781-225,FR177-225
way/116670124-225,way/116670124-225
way/116692433-220,way/133601335-380
way/116697005-380,way/116697005-380
way/116702384-225,way/116702384-225
way/1167713589-220,ES194-220
way/116797658-380,way/116797658-380
way/1168603539-220,way/51188420-400
way/116871431-225,way/125721667-225
way/1168861008-400,way/168358225-400
way/116944631-220,way/116944631-220
way/1169740285-220,way/144926472-220
way/1172185252-400,way/144767090-400
way/117350758-400,way/117350758-400
way/117421453-225,way/117421453-225
way/117446403-400,way/117446403-400
way/117537715-225,way/117537715-225
way/1175485497-220,way/222901014-220
way/1175633701-220,way/222895334-400
way/117810798-225,way/117810798-225
way/117893799-400,way/117893799-400
way/117975440-400,way/117975440-400
way/118057369-400,way/118057369-400
way/118060597-380,way/118060597-380
way/118079877-400,way/118079877-400
way/118086309-400,way/118086309-400
way/118091356-220,way/59531071-380
way/118091900-225,way/118086309-400
way/118112539-225,way/83293593-400
way/118121876-400,way/118121876-400
way/118121877-225,FR131-225
way/118127416-225,way/118127416-225
way/118133021-225,way/118133021-225
way/118133060-225,way/118133060-225
way/118133898-225,way/118133898-225
way/118184233-225,FR7-225
way/118213015-225,way/118213015-225
way/118216358-225,way/118216358-225
way/118216361-225,way/118216361-225
way/118231876-300,way/118231876-300
way/118234031-225,FR33-225
way/118260031-225,way/118260031-225
way/118339972-225,way/28761900-225
way/118380818-225,way/79866837-400
way/118380822-225,way/79866837-400
way/118387083-400,way/118387083-400
way/118387084-225,way/118387084-225
way/1183902141-220,way/651711449-400
way/118400622-225,way/118400622-225
way/118400623-225,way/118400623-225
way/1185489725-400,way/166703766-400
way/118591672-225,way/118591672-225
way/118641117-220,way/118641117-220
way/118655802-400,way/118655802-400
way/118655848-225,way/118655802-400
way/118684662-225,way/118684662-225
way/118727701-225,way/118727701-225
way/118821349-400,way/118821349-400
way/118987056-380,way/118987056-380
way/1190395478-400,way/1190395478-400
way/119048154-225,way/119048154-225
way/1191459479-220,way/1191459479-220
way/119244495-400,way/119244495-400
way/119315534-275,way/119315534-275
way/119315549-275,way/119315549-275
way/119315557-275,way/119315549-275
way/1194027525-220,ES264-220
way/119489306-400,way/119489306-400
way/119616836-400,way/119616836-400
way/119686764-225,way/118400623-225
way/1198130346-225,way/1198130346-225
way/1202440398-220,way/1202440398-220
way/1202443036-220,way/151168335-400
way/120279477-300,way/120279477-300
way/1203160522-220,way/1203160522-220
way/1203262444-220,way/1203262444-220
way/120356593-380,way/120356593-380
way/1204275778-220,way/1204275778-220
way/120464542-225,way/120464542-225
way/120522167-225,way/120522167-225
way/1205235724-220,way/1205235724-220
way/120553316-225,way/120553316-225
way/120707003-400,way/120707003-400
way/120747628-225,FR83-225
way/120861987-225,way/120861987-225
way/1208713169-220,way/207993342-380
way/120916823-220,way/61712456-380
way/120945065-225,way/81758476-400
way/120999658-225,FR89-225
way/121024004-225,way/121024004-225
way/121025339-225,way/121024004-225
way/121034892-225,way/118400623-225
way/121035301-225,way/118400623-225
way/121071312-225,FR88-225
way/121085952-380,way/121085952-380
way/121085954-220,way/121085952-380
way/121087628-225,way/121087628-225
way/121101846-225,way/121101846-225
way/121116528-225,way/121116528-225
way/121142266-225,FR98-225
way/121152763-225,way/121152763-225
way/121159140-220,PT24-220
way/121161175-225,way/121161175-225
way/121199242-380,way/121199242-380
way/121297422-400,way/121297422-400
way/1214332448-275,way/89573357-400
way/121499607-225,way/121499607-225
way/121500497-400,way/121500497-400
way/121656686-400,way/121656686-400
way/121820285-275,way/121820285-275
way/1218840771-400,way/1218840771-400
way/1218950123-380,way/1218950123-380
way/1220052058-225,way/119048154-225
way/122061929-225,way/122061929-225
way/122104435-225,way/122104435-225
way/122257444-400,way/122257444-400
way/1222597066-380,way/1222597066-380
way/1223405794-380,way/1223405794-380
way/122361853-225,way/122361853-225
way/122411058-225,way/122411058-225
way/122563466-400,way/122563466-400
way/122568639-225,way/122568639-225
way/122720993-220,way/122720993-220
way/122748502-225,way/122748502-225
way/122752897-225,way/122752897-225
way/122755047-225,way/122755047-225
way/122755068-225,way/122755068-225
way/122923029-225,way/122923029-225
way/123037622-275,way/123037622-275
way/123120808-225,way/123120808-225
way/123129049-275,way/27163121-400
way/1231460605-220,way/1231460605-220
way/123176540-220,way/101997887-380
way/1231941645-225,way/1231941645-225
way/1232240349-220,way/1232240349-220
way/1233840739-225,relation/13260224-225
way/123462491-400,way/123462491-400
way/1236363679-225,way/1236363679-225
way/1236930242-225,way/1236930242-225
way/1237353930-220,way/1028926498-400
way/1237755672-400,way/1237755672-400
way/123866712-275,way/123866712-275
way/1240967180-400,ES35-400
way/124121964-400,way/124121964-400
way/1241429776-220,way/471732548-236
way/124220303-220,way/124220303-220
way/1242272378-220,way/118057369-400
way/124244078-400,way/124244078-400
way/1243143644-220,way/1243143644-220
way/1245361619-220,way/222895334-400
way/1245390527-220,way/1245390527-220
way/1245826064-380,way/1245826064-380
way/1245867884-380,DE152-380
way/1246030551-380,way/308181656-380
way/1246090890-220,way/1246090890-220
way/1246115410-400,way/1246115410-400
way/1246916016-400,way/144767096-400
way/124703985-380,way/124703985-380
way/124722161-400,way/124722161-400
way/125003945-225,way/125003945-225
way/125076979-225,way/125076979-225
way/125164718-225,way/125164718-225
way/1252094933-400,ES222-400
way/1252105002-220,way/1252105002-220
way/1252171502-220,way/28683005-400
way/1252341626-275,way/1252341626-275
way/1252514183-220,way/1252514183-220
way/1254646680-220,way/1266081844-400
way/125494395-225,way/125494395-225
way/125495792-225,way/125495792-225
way/1255236015-220,way/1255236015-220
way/1255385651-400,GR11-400
way/125550372-225,way/125550372-225
way/1255787053-220,way/1255787053-220
way/1256007960-400,way/1256007960-400
way/1256060610-400,way/1256060610-400
way/1256076415-400,way/1256076415-400
way/1256089443-220,way/1256089443-220
way/1256102385-220,way/1256102385-220
way/1256107398-400,way/1256107398-400
way/1256110252-220,way/37031322-400
way/125672002-400,way/125672002-400
way/1256844098-400,way/1256844098-400
way/1257151190-220,way/1257151190-220
way/125721667-225,way/125721667-225
way/1258230062-380,way/1258230062-380
way/1258230090,way/1258230062-380
way/1258290323-400,way/144396412-400
way/125860302-275,way/143110887-275
way/1258994984-220,relation/17319555-220
way/1259370155-220,ES273-220
way/1259647174-220,ES287-220
way/126100935-220,way/126100935-220
way/126203383-380,way/126203383-380
way/1262323677,way/27674611-400
way/1262324052,way/34968224-330
way/1262644008-220,way/1262644008-220
way/1262722032-400,way/1262722032-400
way/1262722037-220,way/1262722037-220
way/1262731213-400,way/1262731213-400
way/1262971878,way/1262971878-275
way/1262971878-275,way/1262971878-275
way/1263095953-400,way/1263095953-400
way/1263526773-220,way/169999915-400
way/126366408-220,way/126366408-220
way/126417428-225,way/126417428-225
way/1265528535,way/1265528535-330
way/1265528535-330,way/1265528535-330
way/1265541077,way/1265541077-400
way/1265541077-400,way/1265541077-400
way/1265541078-400,way/1265541078-400
way/1266061513-220,way/1266061515-220
way/1266061515-220,way/1266061515-220
way/1266081844-400,way/1266081844-400
way/1266109989-400,way/1266109989-400
way/1266807630-220,way/168037483-220
way/1267694217-400,way/1267694217-400
way/1267909080-220,way/1267909080-220
way/1268254684-220,way/168037483-220
way/126881765-400,way/126881765-400
way/126987023-400,way/126987023-400
way/127004407-400,way/127004407-400
way/127045977-275,way/820229174-275
way/1271288345-400,way/1271288345-400
way/1271288346,way/1271288345-400
way/1271587268,way/330079127-400
way/1271587272,way/330079127-400
way/1271688035-220,way/51188420-400
way/1271688038-220,way/51188420-400
way/127184694-400,way/127184694-400
way/127205502-220,way/127205502-220
way/127205653-220,way/127205653-220
way/1272548315-400,ES97-400
way/1272896526-225,way/1272896526-225
way/1273759380-220,way/1273759380-220
way/1274396508-400,way/1274396508-400
way/1275266044-380,way/920127890-380
way/127528728-220,way/127528728-220
way/127528769-220,way/127528728-220
way/1275300370-400,way/1275300370-400
way/1275359449-220,way/1275359449-220
way/1275744416,way/1275744416-400
way/1275744416-400,way/1275744416-400
way/1275744419,way/1275744419-400
way/1275744419-400,way/1275744419-400
way/1275810585-400,way/1275810585-400
way/127605081-220,way/127605081-220
way/1277630152-400,way/1277630152-400
way/127787669-400,way/127787669-400
way/1280364401-380,way/1280364401-380
way/1280840211-380,way/1280840211-380
way/128106453-225,way/128106453-225
way/128381283-225,FR112-225
way/128381294-225,FR104-225
way/128406208-420,way/128406208-420
way/128463750-400,way/128463750-400
way/1284726676-400,way/1284726676-400
way/1284913429-220,way/165513396-380
way/128524174-225,way/128524174-225
way/1286130176-400,way/1286130176-400
way/1287693974-400,way/1287693974-400
way/128873801-220,way/128873801-220
way/128968280-400,way/128968280-400
way/129026531-225,way/129026531-225
way/129055610-400,way/129055610-400
way/129122541-220,way/89817617-400
way/129221790-225,FR157-225
way/129378915-400,way/129378915-400
way/129406824-220,way/416679117-220
way/129440971-225,way/129440971-225
way/129441519-400,way/129441519-400
way/129579898-225,FR1-225
way/129580075-225,relation/13260224-225
way/129581885-225,way/129581885-225
way/129614642-225,way/129614642-225
way/129624451-225,way/129624451-225
way/129628306-225,way/129631438-225
way/129631438-225,way/129631438-225
way/129662180-225,way/129662180-225
way/129740666-225,way/26376870-400
way/129767234-400,way/129767234-400
way/1297690788-275,way/1297690788-275
way/1298167959-400,way/1041283619-400
way/129830455-225,way/129830455-225
way/130017468-225,way/130017468-225
way/130042275-225,way/81228088-400
way/130132975-225,way/130132975-225
way/130198336-220,way/140873735-220
way/130233548-225,way/84476231-400
way/1302365574-220,way/1302365574-220
way/1302589312,way/28390455-400
way/1302595553-400,way/1302595553-400
way/1303270458-380,way/1303270458-380
way/130459448-225,way/130459448-225
way/130549366-225,way/130549366-225
way/130562947-225,way/130562947-225
way/130595758-225,way/130595758-225
way/130644710-400,way/130644710-400
way/130659505-225,way/130659505-225
way/1306874220-400,way/1306874220-400
way/1307462736-275,way/86071326-400
way/130768506-225,way/130562947-225
way/130792479-225,way/130792479-225
way/1308518194-220,ES209-220
way/1308895546-220,way/164823726-220
way/131120723-220,PL25-400
way/131172402-225,way/130549366-225
way/1312242525-220,ES375-220
way/131291789-380,way/131291789-380
way/131295368-220,IT64-220
way/131317126-225,way/131317126-225
way/131323212,way/347643820-220
way/131339683-400,way/131339683-400
way/131645796-225,way/24025291-400
way/1316657449-220,ES374-220
way/1316855580-220,ES349-220
way/131715746-400,way/131715746-400
way/131724979-225,way/69813552-400
way/1317893096-220,way/1317893096-220
way/1320046267-220,way/144596347-220
way/1321685855-400,way/136068907-400
way/1322975653-400,way/144635505-400
way/1323460918-220,way/144432489-220
way/132373704-220,way/132373704-220
way/132455976-220,way/132455976-220
way/132456099-225,way/85605959-400
way/132637884-220,way/132637884-220
way/132638645-220,way/132638645-220
way/132643428-220,way/132643428-220
way/132645607-220,way/132645607-220
way/132701023-220,way/132701023-220
way/132701980-380,way/132701980-380
way/132702940-220,way/132702940-220
way/1327084723-220,way/1327084723-220
way/132725149-220,way/132725149-220
way/132726160-220,way/132726160-220
way/1327333163-380,way/1327333163-380
way/132814303-220,way/132814303-220
